,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
0,w0muQDL21sXLI4JmMxvnzQ,the-office-of-mr-moto-new-york,The Office of Mr Moto,https://s3-media2.fl.yelpcdn.com/bphoto/BZwsdivpFLASGwgECwmoiQ/o.jpg,False,https://www.yelp.com/biz/the-office-of-mr-moto-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,39,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 40.72682423372927, 'longitude': -73.984036}",[],"{'address1': '120 Saint Marks Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['120 Saint Marks Pl', 'New York, NY 10009']}",+16463604065,(646) 360-4065,2244.3506738977253,
1,6TiQpgjHKqLcot2CVT3Iqw,sushi-fan-new-york,Sushi Fan,https://s3-media1.fl.yelpcdn.com/bphoto/oygXP0JBele_qirPBtmCeg/o.jpg,False,https://www.yelp.com/biz/sushi-fan-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,30,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",5.0,"{'latitude': 40.727144, 'longitude': -73.984652}",[],"{'address1': '102 Saint Marks Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['102 Saint Marks Pl', 'New York, NY 10009']}",+13477999775,(347) 799-9775,2288.7293286975028,
2,Exb6scc1mLuhsWrMLJqw9g,sushi-lab-east-village-new-york,Sushi Lab - East Village,https://s3-media3.fl.yelpcdn.com/bphoto/aVyv8gI6HFQYxgzQwic6jA/o.jpg,False,https://www.yelp.com/biz/sushi-lab-east-village-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,66,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 40.729793874721146, 'longitude': -73.9853292}",[],"{'address1': '320 East 11th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['320 East 11th St', 'New York, NY 10003']}",+12126653737,(212) 665-3737,2589.309737108424,
3,TbZ7mJqWuyJycLPNDrbY6A,ishi-omakase-and-premium-sake-brooklyn,Ishi Omakase & Premium Sake,https://s3-media1.fl.yelpcdn.com/bphoto/Qbh03wWQS9TxsGW-3ldywQ/o.jpg,False,https://www.yelp.com/biz/ishi-omakase-and-premium-sake-brooklyn?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,25,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 40.68099, 'longitude': -73.97752}",[],"{'address1': '70 5th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['70 5th Ave', 'Brooklyn, NY 11217']}",+19179091935,(917) 909-1935,2890.7779370914914,
4,x4BfdPUJQ4nCr3vvBH1IeA,domakase-new-york,Domakase,https://s3-media2.fl.yelpcdn.com/bphoto/gLtG8aG90M7kG5jqCvqQzw/o.jpg,False,https://www.yelp.com/biz/domakase-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,24,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 40.72218, 'longitude': -73.98319}","['pickup', 'delivery']","{'address1': '23 Avenue B', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['23 Avenue B', 'New York, NY 10009']}",+16469884711,(646) 988-4711,1721.1565877323603,
5,lr1cDLPA0n34f9FGtPbZVQ,sushi-ikumi-new-york,Sushi Ikumi,https://s3-media3.fl.yelpcdn.com/bphoto/ukYU2L1tK1rd15aVFE9q6w/o.jpg,False,https://www.yelp.com/biz/sushi-ikumi-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,47,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 40.72668971545776, 'longitude': -74.0018095}",['delivery'],"{'address1': '135 Sullivan St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['135 Sullivan St', 'New York, NY 10012']}",+12129251613,(212) 925-1613,2905.0742230930723,
6,KcOeFHAojaRDV-DxQJkfPA,omakase-by-korami-new-york,Omakase By Korami,https://s3-media1.fl.yelpcdn.com/bphoto/YwLXNUpVd4EnWrdm79og4Q/o.jpg,False,https://www.yelp.com/biz/omakase-by-korami-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,329,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 40.763503307884655, 'longitude': -73.989323}",[],"{'address1': '400A W 50th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['400A W 50th St', 'New York, NY 10019']}",+19172150650,(917) 215-0650,6343.106827701233,$$$$
7,W0YGwDTYRjUCBgtpqHXSAg,iwak-brooklyn,IWak,https://s3-media1.fl.yelpcdn.com/bphoto/JesScm4DuPkRvpUZyJhkSA/o.jpg,False,https://www.yelp.com/biz/iwak-brooklyn?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,51,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 40.71244591155105, 'longitude': -73.95622518519129}","['pickup', 'delivery']","{'address1': '340 Grand St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['340 Grand St', 'Brooklyn, NY 11211']}",+19299924925,(929) 992-4925,2028.6775217835077,
8,a8Lj13uc3Hhyjm0eYL90sw,sushi-on-me-jackson-heights,Sushi On Me,https://s3-media3.fl.yelpcdn.com/bphoto/XdWRPyP5iDVYlQcGF-LO2w/o.jpg,False,https://www.yelp.com/biz/sushi-on-me-jackson-heights?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,240,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",5.0,"{'latitude': 40.746444, 'longitude': -73.893947}",['delivery'],"{'address1': '71-26 Roosevelt Ave', 'address2': None, 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['71-26 Roosevelt Ave', 'Jackson Heights, NY 11372']}",+19292685691,(929) 268-5691,8418.669159376615,$$$$
9,yhFhcA2XZsiLu_LUCwgieA,rosella-new-york,Rosella,https://s3-media2.fl.yelpcdn.com/bphoto/3CAxboouWHbsn622YFIumQ/o.jpg,False,https://www.yelp.com/biz/rosella-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,58,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",5.0,"{'latitude': 40.727102, 'longitude': -73.982987}","['delivery', 'pickup']","{'address1': '137 Avenue A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['137 Avenue A', 'New York, NY 10009']}",+16464227729,(646) 422-7729,2260.1716531573657,
10,vmoRGfd2xIAN-Ty0kiK_lA,ito-new-york,Ito,https://s3-media3.fl.yelpcdn.com/bphoto/mCTGbFEVk4WDMgnS04czBw/o.jpg,False,https://www.yelp.com/biz/ito-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,23,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",5.0,"{'latitude': 40.71330901722842, 'longitude': -74.01016682421009}",[],"{'address1': '75 Barclay St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['75 Barclay St', 'New York, NY 10007']}",,,2704.4578830291894,
11,CnDMmAzrNJF64Y8QcelQAQ,sushi-by-bou-chelsea-new-york-2,Sushi By Bou,https://s3-media3.fl.yelpcdn.com/bphoto/BX5Pd1Yf5YGkFF-z-7msPA/o.jpg,False,https://www.yelp.com/biz/sushi-by-bou-chelsea-new-york-2?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,29,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 40.74453, 'longitude': -73.99556}",[],"{'address1': '232 7th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['232 7th Ave', 'New York, NY 10011']}",+19172687268,(917) 268-7268,4402.114155503653,
12,22uB5xk1aXPwRi9mc6bmOQ,ajisai-on-duane-new-york,Ajisai on Duane,https://s3-media4.fl.yelpcdn.com/bphoto/YkmcNTGNTo95GQurPswiVg/o.jpg,False,https://www.yelp.com/biz/ajisai-on-duane-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,45,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",5.0,"{'latitude': 40.71751, 'longitude': -74.01021}","['restaurant_reservation', 'pickup', 'delivery']","{'address1': '183 Duane St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['183 Duane St', 'New York, NY 10013']}",+16464227828,(646) 422-7828,2866.4087077604463,
13,uCXsqMEfD12Rlmp1H09_Nw,omakase-sushi-dairo-new-york,Omakase Sushi Dairo,https://s3-media3.fl.yelpcdn.com/bphoto/tUAcbtH0pF9FTCto4k0aZQ/o.jpg,False,https://www.yelp.com/biz/omakase-sushi-dairo-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,86,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 40.73601, 'longitude': -73.98542}","['restaurant_reservation', 'pickup', 'delivery']","{'address1': '208 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['208 3rd Ave', 'New York, NY 10003']}",+12125294193,(212) 529-4193,3272.5595509771624,
14,AFt1Qcec4_JNr6PWpkRYyw,sushi-lin-brooklyn-brooklyn-4,Sushi Lin - Brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/2pIK6Br9tZYHDI7cKNRf2g/o.jpg,False,https://www.yelp.com/biz/sushi-lin-brooklyn-brooklyn-4?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,330,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.677786, 'longitude': -73.972591}",['delivery'],"{'address1': '335 Flatbush Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['335 Flatbush Ave', 'Brooklyn, NY 11217']}",+13476276027,(347) 627-6027,3293.3749650583964,$$$
15,c9WNksyNtogFwZ1NZhlbNw,sushi-35-west-new-york,Sushi 35 West,https://s3-media3.fl.yelpcdn.com/bphoto/LRpX1meFFW18woGp7RCQvA/o.jpg,False,https://www.yelp.com/biz/sushi-35-west-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,161,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 40.7520926, 'longitude': -73.9913971}","['delivery', 'pickup']","{'address1': '232 W 35th St', 'address2': '2FL', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['232 W 35th St', '2FL', 'New York, NY 10001']}",+16468826666,(646) 882-6666,5120.960984884936,
16,DW6QH9hNP5kgkg-5UDS9wQ,shinn-east-new-york,Shinn East,https://s3-media2.fl.yelpcdn.com/bphoto/5sKBtwb2HhWDh_jQyZIQwQ/o.jpg,False,https://www.yelp.com/biz/shinn-east-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,216,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.7265202, 'longitude': -73.98429}",['delivery'],"{'address1': '119 E 7th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['119 E 7th St', 'New York, NY 10009']}",+13475674915,(347) 567-4915,2218.84870470467,$$$$
17,33CZJJ7m31vkj2eBQBvOUg,blue-ribbon-sushi-bar-and-grill-financial-district-new-york,Blue Ribbon Sushi Bar & Grill - Financial District,https://s3-media1.fl.yelpcdn.com/bphoto/OpWAUoNyHq-mYJGBXHJSuQ/o.jpg,False,https://www.yelp.com/biz/blue-ribbon-sushi-bar-and-grill-financial-district-new-york?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,30,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 40.70799, 'longitude': -74.00774338773155}",[],"{'address1': '84 William St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['84 William St', 'New York, NY 10038']}",+12123154900,(212) 315-4900,2409.6795212331103,
18,TBp9gdS6xEbSQqffVZ7iag,kazunori-the-original-hand-roll-bar-new-york-2,KazuNori  | The Original Hand Roll Bar,https://s3-media4.fl.yelpcdn.com/bphoto/FjKC8ZesjXfRoIJEp8IeqQ/o.jpg,False,https://www.yelp.com/biz/kazunori-the-original-hand-roll-bar-new-york-2?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,1375,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.74519, 'longitude': -73.98824}",['delivery'],"{'address1': '15 W 28th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['15 W 28th St', 'New York, NY 10001']}",+13475945940,(347) 594-5940,4325.149757615696,$$
19,qEe7nIhPfEL6L0-VYhWRrA,raku-new-york-6,Raku,https://s3-media2.fl.yelpcdn.com/bphoto/F27q2Tq72amfU1iyq1AOyg/o.jpg,False,https://www.yelp.com/biz/raku-new-york-6?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,833,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.72728, 'longitude': -74.00252}","['delivery', 'pickup']","{'address1': '48 Macdougal St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['48 Macdougal St', 'New York, NY 10012']}",+12129894797,(212) 989-4797,2992.836454282922,$$
